date,date_next,optionid,callput,dte,strike,underlying_price,opt_price,delta_clean,log_mny,r_daily,dhret
2023-05-30,2023-05-31,2016651156,C,2,26500.0,28070.0,1605.0,0.929109,-0.057556657381614654,0.00013863013698630136,-0.0067025265099893705
2023-05-31,2023-06-01,2016651156,C,1,26500.0,27075.0,670.0,0.78288,-0.021466059894877803,0.0001391780821917808,-0.1795888101216877
2023-05-30,2023-05-31,2016651157,P,2,26500.0,28070.0,35.0,-0.070127,-0.057556657381614654,0.00013863013698630136,-0.2794246077510506
2023-05-30,2023-05-31,2016651158,C,2,26750.0,28070.0,1365.0,0.907189,-0.048166917031775607,0.00013863013698630136,0.009129741568326688
2023-05-31,2023-06-01,2016651158,C,1,26750.0,27075.0,475.0,0.680977,-0.01207631954503875,0.0001391780821917808,-0.40120639157762794
2023-05-30,2023-05-31,2016651159,P,2,26750.0,28070.0,45.0,-0.092143,-0.048166917031775607,0.00013863013698630136,0.295769589506526
2023-05-30,2023-05-31,2016651160,C,2,27250.0,28070.0,910.0,0.821296,-0.029647869264538045,0.00013863013698630136,0.09016702384230069
2023-05-30,2023-05-31,2016651161,P,2,27250.0,28070.0,90.0,-0.178251,-0.029647869264538045,0.00013863013698630136,0.9179591686132764
2023-05-31,2023-06-01,2016651161,P,1,27250.0,27075.0,350.0,-0.604149,0.006442728222198712,0.0001391780821917808,-0.3513541344304487
2023-05-30,2023-05-31,2016651162,C,2,27500.0,28070.0,700.0,0.751471,-0.0205153857012655,0.00013863013698630136,0.18942603113494028
2023-05-30,2023-05-31,2016651163,P,2,27500.0,28070.0,130.0,-0.248169,-0.0205153857012655,0.00013863013698630136,1.023349079762978
2023-05-31,2023-06-01,2016651163,P,1,27500.0,27075.0,510.0,-0.756453,0.015575211785471372,0.0001391780821917808,-0.10951207365670546
2023-05-30,2023-05-31,2016651164,C,2,27750.0,28070.0,515.0,0.655536,-0.011465550181347577,0.00013863013698630136,0.33429720095353277
2023-05-30,2023-05-31,2016651165,P,2,27750.0,28070.0,195.0,-0.344175,-0.011465550181347577,0.00013863013698630136,0.8845893801417088
2023-05-31,2023-06-01,2016651165,P,1,27750.0,27075.0,710.0,-0.875352,0.024625047305389194,0.0001391780821917808,-0.033406077984099225
2023-05-30,2023-05-31,2016651166,C,2,28250.0,28070.0,245.0,0.418725,0.006392067218658776,0.00013863013698630136,0.7166247791737499
2023-05-30,2023-05-31,2016651167,P,2,28250.0,28070.0,425.0,-0.58101,0.006392067218658776,0.00013863013698630136,0.4160273429942878
2023-05-31,2023-06-01,2016651167,P,1,28250.0,27075.0,1180.0,-0.975984,0.04248266470539567,0.0001391780821917808,-0.007525927248240194
2023-05-30,2023-05-31,2016651168,C,2,28500.0,28070.0,160.0,0.307561,0.015202696900813795,0.00013863013698630136,0.918628988950436
2023-05-30,2023-05-31,2016651169,P,2,28500.0,28070.0,590.0,-0.692116,0.015202696900813795,0.00013863013698630136,0.24786866881245073
2023-05-31,2023-06-01,2016651169,P,1,28500.0,27075.0,1425.0,-0.998491,0.05129329438755048,0.0001391780821917808,-0.005116465982268781
2023-05-30,2023-05-31,2016651170,C,2,28750.0,28070.0,105.0,0.218903,0.023936376869568305,0.00013863013698630136,1.083601483374268
2023-05-30,2023-05-31,2016651171,P,2,28750.0,28070.0,785.0,-0.780681,0.023936376869568305,0.00013863013698630136,0.14407375995525995
2023-05-31,2023-06-01,2016651171,P,1,28750.0,27075.0,1675.0,-0.998485,0.06002697435630521,0.0001391780821917808,-0.004373047061828617
2023-05-30,2023-05-31,2016651172,C,2,29250.0,28070.0,50.0,0.111726,0.04117818330407439,0.00013863013698630136,1.2430364475500109
2023-05-30,2023-05-31,2016651173,P,2,29250.0,28070.0,1230.0,-0.887624,0.04117818330407439,0.00013863013698630136,0.05010980524766895
2023-05-31,2023-06-01,2016651173,P,1,29250.0,27075.0,2175.0,-0.998471,0.07726878079081109,0.0001391780821917808,-0.0033987740128601507
2023-05-30,2023-05-31,2016651174,C,2,29500.0,28070.0,35.0,0.079903,0.04968887297198294,0.00013863013698630136,1.2997807525078127
2023-05-30,2023-05-31,2016651175,P,2,29500.0,28070.0,1465.0,-0.919315,0.04968887297198294,0.00013863013698630136,0.030766029678780615
2023-05-31,2023-06-01,2016651175,P,1,29500.0,27075.0,2425.0,-0.998465,0.08577947045871986,0.0001391780821917808,-0.0030623601162065306
2023-05-30,2023-05-31,2016651176,C,2,29750.0,28070.0,25.0,0.05779,0.058127741617847686,0.00013863013698630136,1.3397176446224166
2023-05-30,2023-05-31,2016651177,P,2,29750.0,28070.0,1705.0,-0.941293,0.058127741617847686,0.00013863013698630136,0.019456012849240256
2023-05-31,2023-06-01,2016651177,P,1,29750.0,27075.0,2675.0,-0.998458,0.09421833910458441,0.0001391780821917808,-0.0027887712547682852
2023-05-30,2023-05-31,2016651178,C,2,30250.0,28070.0,12.0,0.028841,0.07479479410305942,0.00013863013698630136,1.4743898916570286
2023-05-30,2023-05-31,2016651179,P,2,30250.0,28070.0,2190.0,-0.973523,0.07479479410305942,0.00013863013698630136,0.0073236491050827635
2023-05-31,2023-06-01,2016651179,P,1,30250.0,27075.0,3175.0,-0.998445,0.11088539158979616,0.0001391780821917808,-0.0023708953496185403
2023-05-30,2023-05-31,2016651180,C,2,30500.0,28070.0,9.0,0.021571,0.0830252932395748,0.00013863013698630136,1.4955590403083847
2023-05-30,2023-05-31,2016651181,P,2,30500.0,28070.0,2440.0,-0.975332,0.0830252932395748,0.00013863013698630136,0.005821489058696283
2023-05-31,2023-06-01,2016651181,P,1,30500.0,27075.0,3425.0,-0.998439,0.11911589072631154,0.0001391780821917808,-0.0022077321281369633
2023-05-30,2023-05-31,2016651182,C,2,30750.0,28070.0,6.0,0.01475,0.09118860387873565,0.00013863013698630136,1.6123461834240693
2023-05-30,2023-05-31,2016651183,P,2,30750.0,28070.0,2685.0,-0.985617,0.09118860387873565,0.00013863013698630136,0.003328724044001641
2023-05-31,2023-06-01,2016651183,P,1,30750.0,27075.0,3675.0,-0.998432,0.1272792013654726,0.0001391780821917808,-0.002066727173761218
2023-05-30,2023-05-31,2016651184,C,3,25750.0,28070.0,2370.0,0.931521,-0.08626676326404596,0.00013863013698630136,-0.02677483605931441
2023-05-31,2023-06-01,2016651184,C,2,25750.0,27075.0,1380.0,0.895791,-0.050176165777309135,0.0001391780821917808,-0.029578068709690708
2023-05-30,2023-05-31,2016651185,P,3,25750.0,28070.0,50.0,-0.067338,-0.08626676326404596,0.00013863013698630136,-1.2399929297472732
2023-05-31,2023-06-01,2016651185,P,2,25750.0,27075.0,55.0,-0.103582,-0.050176165777309135,0.0001391780821917808,-0.7370784111043275
2023-05-30,2023-05-31,2016651186,C,3,26250.0,28070.0,1890.0,0.901212,-0.06703540133615833,0.00013863013698630136,-0.02568748177628155
2023-05-31,2023-06-01,2016651186,C,2,26250.0,27075.0,945.0,0.7963,-0.0309448038494216,0.0001391780821917808,-0.08537068259769864
2023-05-30,2023-05-31,2016651187,P,3,26250.0,28070.0,70.0,-0.097834,-0.06703540133615833,0.00013863013698630136,-0.6763995750569529
2023-05-31,2023-06-01,2016651187,P,2,26250.0,27075.0,120.0,-0.203287,-0.0309448038494216,0.0001391780821917808,-0.6708212311364153
2023-05-30,2023-05-31,2016651188,C,3,26500.0,28070.0,1655.0,0.878978,-0.057556657381614654,0.00013863013698630136,-0.02455630746371562
2023-05-31,2023-06-01,2016651188,C,2,26500.0,27075.0,740.0,0.729376,-0.021466059894877803,0.0001391780821917808,-0.12930172265694884
2023-05-30,2023-05-31,2016651189,P,3,26500.0,28070.0,85.0,-0.120168,-0.057556657381614654,0.00013863013698630136,-0.4655700880918975
2023-05-31,2023-06-01,2016651189,P,2,26500.0,27075.0,165.0,-0.270285,-0.021466059894877803,0.0001391780821917808,-0.5791055489794679
2023-05-30,2023-05-31,2016651190,C,3,26750.0,28070.0,1425.0,0.850005,-0.048166917031775607,0.00013863013698630136,-0.020658590795117893
2023-05-31,2023-06-01,2016651190,C,2,26750.0,27075.0,550.0,0.645021,-0.01207631954503875,0.0001391780821917808,-0.16965529305659766
2023-05-30,2023-05-31,2016651191,P,3,26750.0,28070.0,105.0,-0.149243,-0.048166917031775607,0.00013863013698630136,-0.2714989445820596
2023-05-31,2023-06-01,2016651191,P,2,26750.0,27075.0,225.0,-0.354695,-0.01207631954503875,0.0001391780821917808,-0.41432262456500724
2023-05-30,2023-05-31,2016651192,C,3,27250.0,28070.0,980.0,0.76837,-0.029647869264538045,0.00013863013698630136,0.04529197878489244
2023-05-31,2023-06-01,2016651192,C,2,27250.0,27075.0,260.0,0.424798,0.006442728222198712,0.0001391780821917808,-0.19734363525042797
2023-05-30,2023-05-31,2016651193,P,3,27250.0,28070.0,160.0,-0.231066,-0.029647869264538045,0.00013863013698630136,0.2816306398688293
2023-05-31,2023-06-01,2016651193,P,2,27250.0,27075.0,435.0,-0.574937,0.006442728222198712,0.0001391780821917808,-0.11791713441765794
2023-05-30,2023-05-31,2016651194,C,3,27500.0,28070.0,775.0,0.70724,-0.0205153857012655,0.00013863013698630136,0.1336541962021951
2023-05-31,2023-06-01,2016651194,C,2,27500.0,27075.0,175.0,0.318105,0.015575211785471372,0.0001391780821917808,-0.18459491508735604
2023-05-30,2023-05-31,2016651195,P,3,27500.0,28070.0,205.0,-0.29228,-0.0205153857012655,0.00013863013698630136,0.5079928979574939
2023-05-31,2023-06-01,2016651195,P,2,27500.0,27075.0,600.0,-0.681579,0.015575211785471372,0.0001391780821917808,-0.05385976531668102
2023-05-30,2023-05-31,2016651196,C,3,27750.0,28070.0,595.0,0.627435,-0.011465550181347577,0.00013863013698630136,0.25074732301298974
2023-05-31,2023-06-01,2016651196,C,2,27750.0,27075.0,120.0,0.233248,0.024625047305389194,0.0001391780821917808,-0.1668892840850278
2023-05-30,2023-05-31,2016651197,P,3,27750.0,28070.0,275.0,-0.372153,-0.011465550181347577,0.00013863013698630136,0.5441778031468913
2023-05-31,2023-06-01,2016651197,P,2,27750.0,27075.0,795.0,-0.766354,0.024625047305389194,0.0001391780821917808,-0.025233905069388607
2023-05-30,2023-05-31,2016651198,C,3,28250.0,28070.0,325.0,0.437284,0.006392067218658776,0.00013863013698630136,0.5077835296088984
2023-05-31,2023-06-01,2016651198,C,2,28250.0,27075.0,55.0,0.118628,0.04248266470539567,0.0001391780821917808,-0.04023903223631031
2023-05-30,2023-05-31,2016651199,P,3,28250.0,28070.0,505.0,-0.562324,0.006392067218658776,0.00013863013698630136,0.32751422394702545
2023-05-31,2023-06-01,2016651199,P,2,28250.0,27075.0,1230.0,-0.880741,0.04248266470539567,0.0001391780821917808,-0.001855301978641588
2023-05-30,2023-05-31,2016651200,C,3,28500.0,28070.0,235.0,0.346364,0.015202696900813795,0.00013863013698630136,0.6152321652500496
2023-05-31,2023-06-01,2016651200,C,2,28500.0,27075.0,35.0,0.080168,0.05129329438755048,0.0001391780821917808,0.20055290934850722
2023-05-30,2023-05-31,2016651201,P,3,28500.0,28070.0,665.0,-0.653189,0.015202696900813795,0.00013863013698630136,0.2179919691553398
2023-05-31,2023-06-01,2016651201,P,2,28500.0,27075.0,1460.0,-0.919048,0.05129329438755048,0.0001391780821917808,0.004752489242593194
2023-05-30,2023-05-31,2016651202,C,3,28750.0,28070.0,170.0,0.268499,0.023936376869568305,0.00013863013698630136,0.7183294642215754
2023-05-31,2023-06-01,2016651202,C,2,28750.0,27075.0,25.0,0.057977,0.06002697435630521,0.0001391780821917808,0.22769113230268245
2023-05-30,2023-05-31,2016651203,P,3,28750.0,28070.0,850.0,-0.730962,0.023936376869568305,0.00013863013698630136,0.14418586370991737
2023-05-31,2023-06-01,2016651203,P,2,28750.0,27075.0,1700.0,-0.941104,0.06002697435630521,0.0001391780821917808,0.0021160568208427044
2023-05-30,2023-05-31,2016651204,C,3,29250.0,28070.0,90.0,0.156123,0.04117818330407439,0.00013863013698630136,0.8479925347639781
2023-05-31,2023-06-01,2016651204,C,2,29250.0,27075.0,11.0,0.027133,0.07726878079081109,0.0001391780821917808,0.6424941280899685
2023-05-30,2023-05-31,2016651205,P,3,29250.0,28070.0,1270.0,-0.84308,0.04117818330407439,0.00013863013698630136,0.059802213332255105
2023-05-31,2023-06-01,2016651205,P,2,29250.0,27075.0,2185.0,-0.973439,0.07726878079081109,0.0001391780821917808,0.00397200823175492
2023-05-30,2023-05-31,2016651206,C,3,29500.0,28070.0,65.0,0.117175,0.04968887297198294,0.00013863013698630136,0.9164900859476213
2023-05-31,2023-06-01,2016651206,C,2,29500.0,27075.0,8.0,0.019795,0.08577947045871986,0.0001391780821917808,0.8708958623019043
2023-05-30,2023-05-31,2016651207,P,3,29500.0,28070.0,1495.0,-0.881869,0.04968887297198294,0.00013863013698630136,0.038344579232354015
2023-05-31,2023-06-01,2016651207,P,2,29500.0,27075.0,2430.0,-0.984657,0.08577947045871986,0.0001391780821917808,0.0028651350879578263
2023-05-30,2023-05-31,2016651208,C,3,29750.0,28070.0,50.0,0.090996,0.058127741617847686,0.00013863013698630136,0.9105555394238494
2023-05-31,2023-06-01,2016651208,C,2,29750.0,27075.0,5.0,0.012841,0.09421833910458441,0.0001391780821917808,1.1849259062026438
2023-05-30,2023-05-31,2016651209,P,3,29750.0,28070.0,1730.0,-0.907898,0.058127741617847686,0.00013863013698630136,0.02681805091687206
2023-05-31,2023-06-01,2016651209,P,2,29750.0,27075.0,2680.0,-0.98557,0.09421833910458441,0.0001391780821917808,0.002533790165274663
2023-05-30,2023-05-31,2016651210,C,3,30250.0,28070.0,35.0,0.061487,0.07479479410305942,0.00013863013698630136,0.804880217779594
2023-05-31,2023-06-01,2016651210,C,2,30250.0,27075.0,2.0,0.005438,0.11088539158979616,0.0001391780821917808,2.4073757679753065
2023-05-30,2023-05-31,2016651211,P,3,30250.0,28070.0,2215.0,-0.937159,0.07479479410305942,0.00013863013698630136,0.012287113451388443
2023-05-31,2023-06-01,2016651211,P,2,30250.0,27075.0,3175.0,-0.997184,0.11088539158979616,0.0001391780821917808,0.0015684461441669573
2023-05-30,2023-05-31,2016651212,C,3,30500.0,28070.0,30.0,0.051644,0.0830252932395748,0.00013863013698630136,0.7792793382615999
2023-05-31,2023-06-01,2016651212,C,2,30500.0,27075.0,2.0,0.005136,0.11911589072631154,0.0001391780821917808,1.3848680786345353
2023-05-30,2023-05-31,2016651213,P,3,30500.0,28070.0,2460.0,-0.946886,0.0830252932395748,0.00013863013698630136,0.009148081338041347
2023-05-31,2023-06-01,2016651213,P,2,30500.0,27075.0,3425.0,-0.997172,0.11911589072631154,0.0001391780821917808,0.0014443289280750005
2023-05-30,2023-05-31,2016651214,C,3,30750.0,28070.0,25.0,0.042652,0.09118860387873565,0.00013863013698630136,0.7373087566490781
2023-05-31,2023-06-01,2016651214,C,2,30750.0,27075.0,1.0,0.002745,0.1272792013654726,0.0001391780821917808,2.4112752252563205
2023-05-30,2023-05-31,2016651215,P,3,30750.0,28070.0,2705.0,-0.955749,0.09118860387873565,0.00013863013698630136,0.00689543982524965
2023-05-31,2023-06-01,2016651215,P,2,30750.0,27075.0,3675.0,-0.99716,0.1272792013654726,0.0001391780821917808,0.0013370984080500747
2023-05-30,2023-05-31,2016651220,C,1,25750.0,28070.0,2325.0,0.986371,-0.08626676326404596,0.00013863013698630136,-0.01707426527978917
2023-05-30,2023-05-31,2016651222,C,1,26250.0,28070.0,1830.0,0.972976,-0.06703540133615833,0.00013863013698630136,-0.031669146942632675
2023-05-30,2023-05-31,2016651224,C,1,26500.0,28070.0,1580.0,0.96982,-0.057556657381614654,0.00013863013698630136,-0.038645361332845685
2023-05-30,2023-05-31,2016651226,C,1,26750.0,28070.0,1340.0,0.944879,-0.048166917031775607,0.00013863013698630136,-0.07152080101943914
2023-05-30,2023-05-31,2016651229,P,1,27250.0,28070.0,40.0,-0.115501,-0.029647869264538045,0.00013863013698630136,1.0221322965227286
2023-05-30,2023-05-31,2016651231,P,1,27500.0,28070.0,60.0,-0.175917,-0.0205153857012655,0.00013863013698630136,3.512417526273527
2023-05-30,2023-05-31,2016651233,P,1,27750.0,28070.0,90.0,-0.271105,-0.011465550181347577,0.00013863013698630136,3.7334607441330663
2023-05-30,2023-05-31,2016651235,P,1,28250.0,28070.0,330.0,-0.619193,0.006392067218658776,0.00013863013698630136,0.7564927547445515
2023-05-30,2023-05-31,2016651237,P,1,28500.0,28070.0,505.0,-0.770393,0.015202696900813795,0.00013863013698630136,0.3449204148847873
2023-05-30,2023-05-31,2016651239,P,1,28750.0,28070.0,725.0,-0.857069,0.023936376869568305,0.00013863013698630136,0.16264757373172456
2023-05-30,2023-05-31,2016651241,P,1,29250.0,28070.0,1200.0,-0.937144,0.04117818330407439,0.00013863013698630136,0.05265550355667603
2023-05-30,2023-05-31,2016651243,P,1,29500.0,28070.0,1440.0,-0.965605,0.04968887297198294,0.00013863013698630136,0.031136931818112723
2023-05-30,2023-05-31,2016651245,P,1,29750.0,28070.0,1685.0,-0.981287,0.058127741617847686,0.00013863013698630136,0.02029738986096996
2023-05-30,2023-05-31,2016651247,P,1,30250.0,28070.0,2180.0,-0.998477,0.07479479410305942,0.00013863013698630136,0.010105558377612844
2023-05-30,2023-05-31,2016651249,P,1,30500.0,28070.0,2430.0,-0.99847,0.0830252932395748,0.00013863013698630136,0.009054497352854796
2023-05-30,2023-05-31,2016651251,P,1,30750.0,28070.0,2680.0,-0.998464,0.09118860387873565,0.00013863013698630136,0.008199158585669997
2023-06-05,2023-06-06,2016657197,P,1,105000.0,25640.0,79350.0,-0.99982,1.409806718105054,0.00013863013698630136,0.015349317599379075
2023-06-05,2023-06-06,2016657199,P,1,110000.0,25640.0,84350.0,-0.999565,1.4563267337399468,0.00013863013698630136,0.014426330519750286
2023-06-05,2023-06-06,2016657201,P,1,115000.0,25640.0,89350.0,-0.99935,1.5007784963107806,0.00013863013698630136,0.013607370992293921
2023-06-05,2023-06-06,2016657208,C,2,105000.0,25640.0,1.0,0.000413,1.409806718105054,0.00013863013698630136,-0.6711705856667541
2023-06-05,2023-06-06,2016657209,P,2,105000.0,25640.0,79340.0,-0.999647,1.409806718105054,0.00013863013698630136,-1.981752076218868e-05
2023-06-05,2023-06-06,2016657210,C,2,110000.0,25640.0,1.0,0.000403,1.4563267337399468,0.00013863013698630136,-0.6549228380942258
2023-06-06,2023-06-07,2016657211,P,1,110000.0,27265.0,82725.0,-0.999641,1.3948765374143914,0.00013835616438356136,0.0005861942823415234
2023-06-05,2023-06-06,2016657212,C,2,115000.0,25640.0,1.0,0.000394,1.5007784963107806,0.00013863013698630136,-0.6402998652789504
2023-06-06,2023-06-07,2016657213,P,1,115000.0,27265.0,87725.0,-0.999424,1.4393282999852253,0.00013835616438356136,0.000546518691606046
2023-06-05,2023-06-06,2016657214,C,2,120000.0,25640.0,1.0,0.000386,1.5433381107295767,0.00013863013698630136,-0.6273016672209277
2023-06-05,2023-06-06,2016657216,C,2,48000.0,25640.0,1.0,0.000782,0.6270473788554216,0.00013863013698630136,-1.2707124710930486
2023-06-05,2023-06-06,2016657217,P,2,48000.0,25640.0,22355.0,-0.999178,0.6270473788554216,0.00013863013698630136,-0.00019835437248538756
2023-06-05,2023-06-06,2016657218,C,2,49000.0,25640.0,1.0,0.000762,0.6476666660581573,0.00013863013698630136,-1.238216975947992
2023-06-05,2023-06-06,2016657219,P,2,49000.0,25640.0,23355.0,-0.999019,0.6476666660581573,0.00013863013698630136,-0.0002068577223143242
2023-05-31,2023-06-01,2016657223,P,1,110000.0,27075.0,82915.0,-0.999658,1.401869572905362,0.0001391780821917808,-0.00010622233473356335
2023-05-31,2023-06-01,2016657225,P,1,115000.0,27075.0,87915.0,-0.99944,1.446321335476196,0.0001391780821917808,-0.00010772363085542747
2023-05-31,2023-06-01,2016657229,P,1,31250.0,27075.0,4175.0,-0.998419,0.14340858329535627,0.0001391780821917808,-0.0018354136508037522
2023-05-31,2023-06-01,2016657231,P,1,31500.0,27075.0,4425.0,-0.998413,0.15137675294453307,0.0001391780821917808,-0.0017393766770477104
2023-05-31,2023-06-01,2016657233,P,1,31750.0,27075.0,4675.0,-0.998406,0.15928193245164626,0.0001391780821917808,-0.0016535789562865943
2023-05-31,2023-06-01,2016657238,C,2,105000.0,27075.0,1.0,0.000406,1.355349557270469,0.0001391780821917808,0.06075236651994742
2023-05-31,2023-06-01,2016657240,C,2,110000.0,27075.0,1.0,0.000395,1.401869572905362,0.0001391780821917808,0.05910259613182611
2023-05-31,2023-06-01,2016657242,C,2,115000.0,27075.0,1.0,0.000386,1.446321335476196,0.0001391780821917808,0.05775278399609052
2023-05-31,2023-06-01,2016657244,C,2,120000.0,27075.0,1.0,0.000378,1.4888809498949918,0.0001391780821917808,0.05655295098654767
2023-05-31,2023-06-01,2016657246,C,2,31250.0,27075.0,1.0,0.00249,0.14340858329535627,0.0001391780821917808,1.3731697067914932
2023-05-31,2023-06-01,2016657247,P,2,31250.0,27075.0,4175.0,-0.997137,0.14340858329535627,0.0001391780821917808,-3.631075308163645e-05
2023-05-31,2023-06-01,2016657248,C,2,31500.0,27075.0,1.0,0.002382,0.15137675294453307,0.0001391780821917808,0.35711111987701427
